autos,none,normal-chops,none,none,twob,1,68,63,41,33,0.49,0.45,0.34,0.38,0.39,0.36
autos,none,normal-chops,none,none,twob,2,73,82,36,14,0.42,0.28,0.15,0.33,0.19,0.2
autos,none,normal-chops,none,none,twob,3,108,88,1,8,0.57,0.89,0.08,0.01,0.15,0.02
autos,normalize,normal-chops,none,B-squared,twob,-2,110,95,0,0,0.54,0,0,0,0,0
autos,normalize,normal-chops,none,B-squared,twob,-1,108,93,2,2,0.54,0.5,0.02,0.02,0.04,0.02
autos,normalize,normal-chops,none,B-squared,twob,0,6,29,104,66,0.35,0.39,0.69,0.95,0.5,0.8
autos,normalize,normal-chops,none,B-squared,twob,1,109,79,1,16,0.61,0.94,0.17,0.01,0.29,0.02
autos,normalize,normal-chops,none,B-squared,twob,2,108,90,2,5,0.55,0.71,0.05,0.02,0.1,0.03
autos,normalize,normal-chops,none,B-squared,twob,3,109,89,1,6,0.56,0.86,0.06,0.01,0.12,0.02
servo,none,normal-chops,none,none,oner,-3,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,none,oner,-2,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,none,oner,-1,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,none,oner,1,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,none,oner,2,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,none,oner,3,117,0,39,11,0.77,0.22,1,0.25,0.36,0.4
servo,normalize,normal-chops,none,none,oner,-3,156,11,0,0,0.93,0,0,0,0,0
servo,normalize,normal-chops,none,none,oner,-2,156,11,0,0,0.93,0,0,0,0,0
servo,normalize,normal-chops,none,none,oner,-1,156,11,0,0,0.93,0,0,0,0,0
servo,normalize,normal-chops,none,none,oner,1,156,11,0,0,0.93,0,0,0,0,0
servo,normalize,normal-chops,none,none,oner,2,156,11,0,0,0.93,0,0,0,0,0
servo,normalize,normal-chops,none,none,oner,3,117,0,39,11,0.77,0.22,1,0.25,0.36,0.4
servo,none,normal-chops,none,nomograms,oner,-3,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,nomograms,oner,-2,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,nomograms,oner,-1,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,nomograms,oner,1,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,nomograms,oner,2,156,11,0,0,0.93,0,0,0,0,0
servo,none,normal-chops,none,nomograms,oner,3,117,0,39,11,0.77,0.22,1,0.25,0.36,0.4
servo,bore,normal-chops,none,none,nb,-3,99,68,0,0,0.59,0,0,0,0,0
servo,bore,normal-chops,none,none,nb,-2,95,68,4,0,0.57,0,0,0.04,0,0
servo,bore,normal-chops,none,none,nb,-1,78,5,21,63,0.84,0.75,0.93,0.21,0.83,0.35
servo,bore,normal-chops,none,none,nb,1,52,64,47,4,0.34,0.08,0.06,0.47,0.07,0.1
servo,bore,normal-chops,none,none,nb,2,72,67,27,1,0.44,0.04,0.01,0.27,0.02,0.03
servo,bore,normal-chops,none,none,nb,3,99,68,0,0,0.59,0,0,0,0,0
servo,bore,n-chops8,none,none,twob,1,139,13,10,5,0.86,0.33,0.28,0.07,0.3,0.11
servo,bore,n-chops8,none,none,twob,2,142,15,7,3,0.87,0.3,0.17,0.05,0.21,0.07
servo,bore,n-chops8,none,none,twob,3,118,15,31,3,0.72,0.09,0.17,0.21,0.12,0.19
servo,bore,n-chops8,none,none,twob,4,138,17,11,1,0.83,0.08,0.06,0.07,0.07,0.06
servo,bore,n-chops8,none,none,twob,5,105,14,44,4,0.65,0.08,0.22,0.3,0.12,0.25
servo,bore,n-chops8,none,none,twob,6,124,18,25,0,0.74,0,0,0.17,0,0
servo,bore,n-chops8,none,none,twob,7,128,16,21,2,0.78,0.09,0.11,0.14,0.1,0.12
servo,bore,n-chops8,none,none,twob,8,149,18,0,0,0.89,0,0,0,0,0
servo,bore,n-bins8,none,none,twob,8,157,10,0,0,0.94,0,0,0,0,0
servo,bore,n-bins8,none,none,twob,7,132,10,25,0,0.79,0,0,0.16,0,0
servo,bore,n-bins8,none,none,twob,6,151,10,6,0,0.9,0,0,0.04,0,0
servo,bore,n-bins8,none,none,twob,5,92,3,65,7,0.59,0.1,0.7,0.41,0.17,0.52
servo,bore,n-bins8,none,none,twob,4,109,9,48,1,0.66,0.02,0.1,0.31,0.03,0.15
servo,bore,n-bins8,none,none,twob,3,144,8,13,2,0.87,0.13,0.2,0.08,0.16,0.12
servo,bore,n-bins8,none,none,twob,2,157,10,0,0,0.94,0,0,0,0,0
servo,bore,n-bins8,none,none,twob,1,157,10,0,0,0.94,0,0,0,0,0
servo,bore,n-bins8,none,none,twob,0,157,10,0,0,0.94,0,0,0,0,0
housing,none,normal-chops,genic2-3,none,oner,-3,196,302,8,0,0.39,0,0,0.04,0,0
housing,none,normal-chops,genic2-3,none,oner,-2,179,285,25,17,0.39,0.4,0.06,0.12,0.1,0.08
housing,none,normal-chops,genic2-3,none,oner,-1,136,142,68,160,0.58,0.7,0.53,0.33,0.6,0.41
housing,none,normal-chops,genic2-3,none,oner,0,204,302,0,0,0.4,0,0,0,0,0
housing,none,normal-chops,genic2-3,none,oner,1,126,217,78,85,0.42,0.52,0.28,0.38,0.37,0.32
housing,none,normal-chops,genic2-3,none,oner,2,184,280,20,22,0.41,0.52,0.07,0.1,0.13,0.08
housing,none,normal-chops,genic2-3,none,oner,3,199,284,5,18,0.43,0.78,0.06,0.02,0.11,0.03
housing,none,normal-chops,genic2-3,none,nb,-3,172,334,0,0,0.34,0,0,0,0,0
housing,none,normal-chops,genic2-3,none,nb,-2,151,300,21,34,0.37,0.62,0.1,0.12,0.17,0.11
housing,none,normal-chops,genic2-3,none,nb,-1,80,134,92,200,0.55,0.68,0.6,0.53,0.64,0.57
housing,none,normal-chops,genic2-3,none,nb,0,172,334,0,0,0.34,0,0,0,0,0
housing,none,normal-chops,genic2-3,none,nb,1,143,270,29,64,0.41,0.69,0.19,0.17,0.3,0.18
housing,none,normal-chops,genic2-3,none,nb,2,144,305,28,29,0.34,0.51,0.09,0.16,0.15,0.11
housing,none,normal-chops,genic2-3,none,nb,3,170,327,2,7,0.35,0.78,0.02,0.01,0.04,0.01
housing,none,normal-chops,genic2-5,none,oner,-3,196,302,8,0,0.39,0,0,0.04,0,0
housing,none,normal-chops,genic2-5,none,oner,-2,179,285,25,17,0.39,0.4,0.06,0.12,0.1,0.08
housing,none,normal-chops,genic2-5,none,oner,-1,136,142,68,160,0.58,0.7,0.53,0.33,0.6,0.41
housing,none,normal-chops,genic2-5,none,oner,0,204,302,0,0,0.4,0,0,0,0,0
housing,none,normal-chops,genic2-5,none,oner,1,126,217,78,85,0.42,0.52,0.28,0.38,0.37,0.32
housing,none,normal-chops,genic2-5,none,oner,2,184,280,20,22,0.41,0.52,0.07,0.1,0.13,0.08
housing,none,normal-chops,genic2-5,none,oner,3,199,284,5,18,0.43,0.78,0.06,0.02,0.11,0.03
housing,none,n-bins8,genic2-5,none,oner,8,438,66,2,0,0.87,0,0,0,0,0
housing,none,n-bins8,genic2-5,none,oner,7,435,66,5,0,0.86,0,0,0.01,0,0
housing,none,n-bins8,genic2-5,none,oner,6,420,66,20,0,0.83,0,0,0.05,0,0
housing,none,n-bins8,genic2-5,none,oner,5,412,66,28,0,0.81,0,0,0.06,0,0
housing,none,n-bins8,genic2-5,none,oner,4,385,64,55,2,0.76,0.04,0.03,0.13,0.03,0.05
housing,none,n-bins8,genic2-5,none,oner,3,383,24,57,42,0.84,0.42,0.64,0.13,0.51,0.22
housing,none,n-bins8,genic2-5,none,oner,2,339,45,101,21,0.71,0.17,0.32,0.23,0.22,0.27
housing,none,n-bins8,genic2-5,none,oner,1,301,65,139,1,0.6,0.01,0.02,0.32,0.01,0.03
housing,none,n-bins8,genic2-5,none,oner,0,407,66,33,0,0.8,0,0,0.08,0,0
housing,none,n-bins8,genic2-5,none,nb,8,309,195,0,2,0.61,1,0.01,0,0.02,0
housing,none,n-bins8,genic2-5,none,nb,7,308,195,1,2,0.61,0.67,0.01,0,0.02,0
housing,none,n-bins8,genic2-5,none,nb,6,308,197,1,0,0.61,0,0,0,0,0
housing,none,n-bins8,genic2-5,none,nb,5,288,187,21,10,0.59,0.32,0.05,0.07,0.09,0.06
housing,none,n-bins8,genic2-5,none,nb,4,237,164,72,33,0.53,0.31,0.17,0.23,0.22,0.19
housing,none,n-bins8,genic2-5,none,nb,3,280,138,29,59,0.67,0.67,0.3,0.09,0.41,0.14
housing,none,n-bins8,genic2-5,none,nb,2,158,124,151,73,0.46,0.33,0.37,0.49,0.35,0.42
housing,none,n-bins8,genic2-5,none,nb,1,275,179,34,18,0.58,0.35,0.09,0.11,0.14,0.1
housing,none,n-bins8,genic2-5,none,nb,0,309,197,0,0,0.61,0,0,0,0,0
housing,none,n-bins8,genic2-5,none,twob,8,336,125,37,8,0.68,0.18,0.06,0.1,0.09,0.07
housing,none,n-bins8,genic2-5,none,twob,7,373,133,0,0,0.74,0,0,0,0,0
housing,none,n-bins8,genic2-5,none,twob,6,373,133,0,0,0.74,0,0,0,0,0
housing,none,n-bins8,genic2-5,none,twob,5,366,133,7,0,0.72,0,0,0.02,0,0
housing,none,n-bins8,genic2-5,none,twob,4,286,131,87,2,0.57,0.02,0.02,0.23,0.02,0.03
housing,none,n-bins8,genic2-5,none,twob,3,258,34,115,99,0.71,0.46,0.74,0.31,0.57,0.44
housing,none,n-bins8,genic2-5,none,twob,2,319,132,54,1,0.63,0.02,0.01,0.14,0.01,0.01
housing,none,n-bins8,genic2-5,none,twob,1,303,110,70,23,0.64,0.25,0.17,0.19,0.2,0.18
housing,none,n-bins8,genic2-5,none,twob,0,370,133,3,0,0.73,0,0,0.01,0,0
